id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
28260527,7.347727565217125e+18,0,14102807,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e6c8d805,36d749e5,1,0,22925,320,50,2650,0,35,-1,157
8766060,5.981803341369555e+18,0,14102218,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,345d01d5,fce66524,1,0,4687,320,50,423,2,39,100148,32
15375359,4.421178652546221e+18,0,14102413,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d54ff957,5096d134,1,0,15705,320,50,1722,0,35,100083,79
40267952,1.3902097877168826e+19,0,14103022,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5c3b0888,5096d134,1,0,23014,320,50,2658,3,35,100148,23
29872203,1.6472346528479598e+18,1,14102813,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1fe41a65,95a0fb49,1,0,20093,300,250,2295,2,35,100081,23
10735685,5.2793881219879386e+17,0,14102307,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,d3cb6be4,00b1f3a7,1,0,18093,320,50,2060,3,39,-1,23
5375358,1.4482939346139623e+19,1,14102207,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a8308f34,76dc4769,1,0,19950,320,50,1800,3,167,100075,23
8414980,1.0147566164947055e+19,0,14102217,1005,1,cbb01868,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0cb9b004,bd1e9791,1,0,20352,320,50,2333,0,39,-1,157
18056062,1.3262979361192102e+19,1,14102512,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,23b86340,d787e91b,1,0,20108,320,50,2299,2,1327,-1,52
12207557,6.607455692721483e+18,0,14102315,1002,0,081cfb60,b3ec0855,50e219e0,ecad2386,7801e8d9,07d7df22,eb7cc28b,195375c0,7f39481c,0,0,19740,216,36,2263,3,427,100002,61
18766021,1.4441935820686744e+19,0,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,8dbc921a,d9b5648e,0f2161f8,a99f214a,95a0eae3,2ea4f8ba,1,0,17109,320,50,1946,1,43,100054,71
16554628,1.3236159232933585e+19,0,14102419,1002,0,f4d14b43,da938783,50e219e0,ecad2386,7801e8d9,07d7df22,dc10e380,d654f99c,911a3c09,0,0,17081,320,50,1921,3,47,100077,23
9454652,9.013900644546638e+17,0,14102223,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,217cfc10,76dc4769,1,0,21882,320,50,2526,0,35,100081,221
13833638,1.791892932910811e+19,0,14102404,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b6761142,8ce34352,1,0,15701,320,50,1722,0,35,-1,79
37810505,1.80981300374453e+19,0,14103009,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,a99f214a,f9c9f385,ecb851b2,1,0,23390,320,50,2681,1,419,100084,212
35950521,1.4268939716013593e+19,0,14102921,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0f1501b8,13555279,1,0,20071,320,50,2291,3,35,-1,43
23961911,1.7610988600073169e+19,0,14102701,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2940b91a,76dc4769,1,0,22255,320,50,2545,0,167,100084,221
5387942,1.5475838822269995e+19,0,14102207,1005,1,f0ee33c5,9cf7de2f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,21df0e7a,1f0bc64f,1,0,16615,320,50,1863,3,39,-1,23
24842497,9.301913932540418e+18,0,14102707,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,84530dff,76dc4769,1,0,19950,320,50,1800,3,167,100077,23
24844044,9.464982591120945e+18,1,14102707,1002,0,df7971d4,ace5b8fd,50e219e0,ecad2386,7801e8d9,07d7df22,a97888ac,076d32e8,a9b05547,0,0,5296,320,50,479,3,39,-1,23
34458820,1.4873658854156284e+19,0,14102912,1005,1,ce3307ec,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,009a7861,03683bd4,1,0,23626,320,50,2707,3,937,100156,61
35019194,1.056553015324999e+19,0,14102915,1005,0,5a61a08f,ff8c5d6f,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f120ff7c,48fdda0b,1,0,15908,320,50,1752,3,297,100081,82
32905500,5.697694507474375e+17,0,14102903,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,091e0ef4,4ea23a13,1,0,23222,320,50,2676,0,35,100176,221
15970524,1.7128058531266611e+19,0,14102416,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,74fe9d68,3bd9e8e7,1,0,15708,320,50,1722,0,35,100083,79
30248935,1.4849038752508402e+19,0,14102814,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e8c90693,5096d134,1,0,23441,320,50,2685,1,33,100084,212
27475537,1.3498902022091549e+19,0,14102803,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,9c29f7a2,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
36991443,1.2359331557542275e+19,1,14103005,1005,1,85f751fd,c4e18dd6,50e219e0,cf0327f9,2347f47a,0f2161f8,a7b0f4f1,27ef7cd1,c841f087,1,0,23644,300,50,2709,3,39,100013,23
7647728,1.5817497061312102e+19,0,14102213,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d93b5813,36a30aeb,1,0,21770,320,50,2507,0,35,100084,157
3589013,4.489259667263397e+18,0,14102118,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,5712e3f7,2ea4f8ba,1,0,21746,320,50,2504,3,41,100160,111
36861857,5.463485969052104e+18,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,339cd255,2319f641,1,2,23804,320,50,2726,3,803,-1,229
7300974,1.7099750698133524e+19,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,7e31f942,6406e97b,ecb851b2,1,0,21770,320,50,2507,0,35,-1,157
15665305,1.0769548476204235e+19,0,14102415,1005,0,cc90a057,5f5de757,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ec843964,be6db1d7,1,0,13644,320,50,1447,2,47,100075,13
30475995,7.973534594201098e+18,0,14102814,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,62708178,be74e6fe,1,0,23441,320,50,2685,1,33,-1,212
23635866,1.374856447161922e+18,0,14102621,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,cedf3a5d,d59e2bda,1f0bc64f,1,2,16688,320,50,1873,3,39,100119,23
23393420,9.416608028027337e+18,1,14102618,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,f294a100,af8f2721,1,0,4687,320,50,423,2,39,100148,32
15321512,1.6306434536160997e+19,0,14102413,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6a49f03c,76dc4769,1,0,15701,320,50,1722,0,35,100084,79
3455471,6.92757959920808e+18,0,14102117,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8a468dcc,be6db1d7,1,0,19950,320,50,1800,3,167,100077,23
5494393,7.191460943005616e+18,0,14102207,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ffb8b206,36d749e5,1,0,21760,320,50,2502,0,35,-1,221
20587614,1.4083266995509221e+19,0,14102605,1005,0,85f751fd,c4e18dd6,50e219e0,85938df3,2347f47a,0f2161f8,a99f214a,b965673b,c2041325,1,0,380,320,50,112,3,1319,-1,15
12272294,1.1364022341114315e+19,0,14102316,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7c01bc60,1b4a6f26,1,0,20995,320,50,2369,0,809,100111,46
36208978,9.82409438726539e+18,1,14102923,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,d6709013,a53d68c3,1,0,23723,320,50,2716,3,47,-1,23
17585467,5.189070104102547e+18,0,14102509,1005,1,a34eaaf2,3642e898,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ecda4abc,1f0bc64f,1,0,19665,320,50,2253,2,303,100173,52
31557019,6.750685570145491e+18,0,14102818,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,4d377b1e,cd5b1559,1,2,19775,320,50,2229,0,687,100031,48
37468924,1.8045870692286228e+19,0,14103007,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,29fa1ec9,5096d134,1,3,23735,320,50,2676,0,299,100177,221
38815563,7.975249874762658e+18,0,14103013,1005,0,dcc019de,250469f8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,87a0ba67,8a4875bd,1,0,24036,320,50,2755,0,35,100075,76
8683559,1.593676206362183e+19,0,14102218,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,d8f2d4bb,ba569871,fce66524,1,0,20632,320,50,2374,3,39,-1,23
37945053,1.263086498922902e+19,0,14103010,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,bcc4cf61,7aa99144,1,0,23390,320,50,2681,1,419,-1,212
31506824,3.1823626822162934e+18,0,14102818,1005,0,1a5c1d83,5dddf09e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,38ff5d4e,524ad92e,1,0,22683,320,50,2528,0,39,100076,221
19931299,6.044864292134663e+18,0,14102522,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,6b9aa5d9,36b67a2a,1,0,16352,320,50,1823,1,167,100003,71
9950781,7.711241133727047e+18,0,14102303,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bfca1976,8b1aa260,1,0,15701,320,50,1722,0,35,-1,79
23051817,9.179578581279374e+18,1,14102616,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fdd4f5a5,ecb851b2,1,0,20108,320,50,2299,2,1327,100084,52
3212721,1.6759546337459656e+18,1,14102116,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,268968f1,158e4944,1,0,21757,320,50,2502,0,35,-1,221
17908990,1.753767453335502e+19,1,14102511,1005,0,06b8bc40,e5439943,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,8ce34352,1,0,15704,320,50,1722,0,35,-1,79
23266215,1.230312925885991e+19,0,14102618,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5677417a,76dc4769,1,0,15704,320,50,1722,0,35,100084,79
34575803,8.356539565875822e+18,0,14102912,1005,0,dcc019de,250469f8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,29545d52,cd708ad8,1,0,23805,320,50,2727,1,35,-1,251
13973660,1.5475868121417908e+19,0,14102405,1005,0,26fa1946,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c87c45fa,a0f5f879,1,0,17239,320,50,1973,3,39,100148,23
28489239,4.502127833154933e+18,0,14102808,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,a558fb5d,a17b4231,1,0,23143,320,50,2665,0,34,-1,221
39131691,1.1904582598834035e+18,1,14103015,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7ffd093d,edead9f4,1,0,22676,320,50,2616,0,35,-1,51
23162864,2.563345885311156e+18,1,14102617,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3d1c020c,8a4875bd,1,0,15708,320,50,1722,0,35,-1,79
536958,1.6277592820769638e+19,0,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,b0c1054a,93a44def,7abbbd5c,1,0,20751,320,50,1895,0,681,100028,101
14812730,1.384084003653651e+19,0,14102410,1005,0,e5260f30,ac22705c,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1f0fd9ff,bd7ff5aa,1,0,19772,320,50,2227,0,679,100079,48
9152298,1.2466745928498262e+19,0,14102221,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,930ec31d,cad4c01d,1,0,9478,320,50,906,3,1451,100156,61
1942179,1.6496672126318242e+19,1,14102109,1002,0,85f751fd,c4e18dd6,50e219e0,4e02fbd3,7801e8d9,07d7df22,6dab0ee9,3cb321d6,c207a47d,0,0,21661,320,50,2446,3,171,100228,156
3996052,1.6621480867768334e+19,0,14102122,1002,0,5f93de7c,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,76e0eb9e,8636d397,373ecbe6,0,0,4687,320,50,423,2,39,100148,32
23930312,1.0617009579579902e+19,1,14102701,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7d396bca,1f0bc64f,1,0,22255,320,50,2545,0,167,-1,221
37344989,5.791015655073753e+18,0,14103006,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,27c1657a,76dc4769,1,0,17894,320,50,2039,2,39,100077,32
23332451,2.854496855984913e+18,1,14102618,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7f778078,209647a3,1,0,20345,300,250,2331,2,39,100034,23
4507505,5.90326372533154e+18,1,14102203,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,4d760de6,c7f12d0d,d787e91b,1,0,21677,320,50,2495,2,167,-1,23
29498877,1.4102184566762211e+19,0,14102812,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,404a2d18,68b900d9,1,0,22477,216,36,1160,3,427,100221,61
25875275,1.7379198271040014e+19,0,14102715,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,724e273b,2891f384,1,0,17016,320,50,1873,3,39,100058,23
2024080,5.782610498450483e+18,0,14102109,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,a220f99b,1aa0e912,1,0,21727,320,50,2502,0,35,-1,221
26869643,3.1414769702832364e+18,0,14102721,1005,0,85f751fd,c4e18dd6,50e219e0,d44c074c,ae637522,cef3e649,a99f214a,2a1b042e,e1eae715,1,2,21803,320,50,2515,1,161,100193,71
30595565,1.4262670934211138e+19,1,14102815,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,225dfdcb,eb1b1065,1,0,19016,300,250,2162,2,39,-1,33
23945182,1.3899412485721784e+19,0,14102701,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,d86dbab6,321f8b9d,1,0,21611,320,50,2480,3,297,100111,61
11529973,1.074491458948574e+19,0,14102312,1005,0,85f751fd,c4e18dd6,50e219e0,7c7508aa,885c7f3f,0f2161f8,a99f214a,590099c5,5096d134,1,0,22029,320,50,2537,0,687,100031,48
38066076,5.330331969070129e+18,0,14103010,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,407d822a,c464aa46,1,0,23993,320,50,2748,0,35,-1,79
29289458,1.7476506750081931e+19,0,14102811,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,90d0b48c,2ea4f8ba,1,0,20508,320,50,2351,3,163,-1,61
5401132,1.6493992272259164e+19,0,14102207,1005,0,7294ea0f,863fa89d,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c059afed,fce66524,1,0,17239,320,50,1973,3,39,100148,23
28597774,1.0584285280159197e+19,1,14102809,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,798c9125,d4897fef,1,0,22680,320,50,2528,0,39,100081,221
11032239,1.1686161353534456e+19,0,14102309,1005,0,f58d0bc8,7e3be6ba,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a0b5b280,c34157bf,1,0,20355,216,36,2333,0,39,100076,157
22455948,1.259180802794492e+18,1,14102614,1005,0,fec6e632,ace5b8fd,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,12a6aea9,8a4875bd,1,0,19950,320,50,1800,3,167,100075,23
16106023,9.43139215570753e+18,0,14102416,1005,0,74fb2abe,7482f058,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,6673f29c,1dbe3bac,1,0,17212,320,50,1887,3,39,-1,23
6060520,1.7681813215566205e+19,0,14102209,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,427e1621,684581ce,1,0,21767,320,50,2506,0,35,-1,157
6566115,3.460718478956183e+18,0,14102210,1005,0,dcc019de,250469f8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2923514d,8a4875bd,1,0,21768,320,50,2506,0,35,-1,157
26237194,2.2144069469261005e+18,1,14102717,1002,0,d1edd4b0,0d2f20d2,50e219e0,ecad2386,7801e8d9,07d7df22,5d083e3b,47c3ddcb,27a9908d,0,0,21789,320,50,2512,2,291,-1,52
31295158,5.571215602895776e+18,0,14102817,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f3747e74,be74e6fe,1,0,22750,320,50,2638,2,35,100188,23
7273692,1.5999477207714195e+19,0,14102212,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ca641b2f,2891f384,1,0,21770,320,50,2507,0,35,100176,157
17496290,1.3578498540263283e+19,0,14102509,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4d866816,0153a639,1,0,15705,320,50,1722,0,35,100084,79
39680539,5.617335589938671e+17,0,14103017,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a8b5d6a6,3f67c4c4,1,0,23760,320,50,2724,0,291,100083,253
1597806,6.311712310574131e+18,0,14102107,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,2cba89d2,8a014cbb,a0f5f879,1,3,15701,320,50,1722,0,35,-1,79
8362599,5.41615152930921e+18,0,14102216,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af62faf4,03683bd4,1,0,9478,320,50,906,3,1451,100156,61
25030595,1.1951386842551771e+19,0,14102709,1005,0,a8c88b36,3fa3aa64,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c0d820c2,86030d43,1,0,19772,320,50,2227,0,935,100077,48
21033144,4.8310294971565e+18,1,14102607,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,036cefd8,7558c63e,1,0,19772,320,50,2227,0,679,100075,48
23611731,9.074143271689002e+18,0,14102620,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,2d43e081,0bcabeaf,1,3,21191,320,50,2424,1,161,100189,71
27422646,7.398473957180443e+18,1,14102802,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,428dca97,2203a096,1,0,22677,320,50,2617,0,35,-1,51
35973017,1.8162858831678683e+19,0,14102921,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,00790ecd,684581ce,1,0,4687,320,50,423,2,39,100148,32
31125821,1.2173971895569615e+19,0,14102817,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,0fadd2fe,1,0,23401,320,50,2682,1,419,-1,212
12818411,1.831047633625775e+19,0,14102319,1002,0,85f751fd,c4e18dd6,50e219e0,fe950ed2,7801e8d9,07d7df22,f2351799,3676911f,03bfcb33,0,0,15700,300,50,1722,0,35,-1,79
32745249,1.0641639601627044e+19,1,14102903,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,d3ab45fb,ebc560c2,d787e91b,1,0,22989,320,50,2657,3,38,100111,23
1405662,7.948082261529881e+18,0,14102106,1005,1,34040f5c,c5206c87,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,eae7cae3,8b1aa260,1,0,20596,320,50,2161,0,35,-1,157
17539868,1.7567568292518406e+19,0,14102509,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e75bc5d4,76dc4769,1,0,19950,320,50,1800,3,167,100075,23
22999580,4.857386568470685e+18,0,14102616,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dfbecafb,ce576f14,1,0,20251,320,50,2323,0,687,100081,48
6580077,3.9824424979400986e+18,0,14102210,1005,0,85f751fd,c4e18dd6,50e219e0,e96166c7,2347f47a,0f2161f8,72d6d0bf,e10a6449,81892725,1,0,4407,320,50,394,2,423,-1,15
13425098,1.2118018472848835e+18,1,14102401,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,27953727,be87996b,1,2,17653,300,250,1994,2,39,-1,33
30244451,1.4654713371352527e+19,0,14102814,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,870a5052,aad45b01,1,0,21611,320,50,2480,3,297,100111,61
15435270,9.713856478370933e+18,0,14102413,1002,0,ebfe74f3,fe12b06c,50e219e0,ecad2386,7801e8d9,07d7df22,f07c42d1,ac1bac3d,43e7b962,0,0,6563,320,50,572,2,39,-1,32
927589,1.0341852160194652e+19,0,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,08d283ef,97c45144,4557228f,1,0,21654,320,50,2489,1,547,-1,51
17011654,1.1254983404295156e+19,0,14102505,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,9bbb1b20,aad45b01,1,0,16685,320,50,1092,3,811,100156,61
30318682,1.7844102826816764e+19,0,14102814,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1e8f18d0,ad0177e7,1,0,23411,216,36,2682,1,419,-1,212
4404888,1.0048864753865781e+19,0,14102203,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,62fe3277,d7fe30a4,1,0,19772,320,50,2227,0,679,100081,48
14372891,4.0866083264260634e+18,0,14102407,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,15194bba,6332421a,1,0,20108,320,50,2299,2,1319,-1,52
34174629,5.102276346613612e+18,1,14102910,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b0070d9a,c6263d8a,1,0,20633,320,50,2374,3,39,-1,23
36457681,5.055128263143137e+17,0,14103002,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,6c3bd95e,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
17725784,1.8012267667564493e+19,0,14102510,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,35ca457a,5db079b5,1,2,15706,320,50,1722,0,35,100084,79
39343095,1.0411568694267498e+19,0,14103016,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,99c270ef,8a4875bd,1,0,6392,320,50,547,3,47,-1,23
13786461,1.3099917875811607e+19,0,14102404,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2ae2becf,0a10024e,1,0,15701,320,50,1722,0,35,100083,79
22343915,4.65956003560029e+18,0,14102613,1005,0,fa2fd0b3,51d8d3b4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d23adf3f,c464aa46,1,0,19772,320,50,2227,0,935,100074,48
10817981,1.263490752323747e+19,0,14102308,1005,0,3e7b7453,17b3c2cb,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e27cb4d1,d787e91b,1,0,17239,320,50,1973,3,39,-1,23
1241115,1.317332347699365e+19,1,14102106,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,2efcae12,4ceb2e0b,1,0,19251,320,50,2201,3,35,-1,43
26021105,1.8091976940733598e+19,1,14102716,1005,1,178a7b89,b4598159,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fe8d1d38,2203a096,1,0,15706,320,50,1722,0,35,100084,79
19562717,1.2087820471861436e+19,0,14102519,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e7fedd49,be6db1d7,1,0,19950,320,50,1800,3,167,100077,23
25381843,9.646203501707395e+18,0,14102711,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,4d2189d5,0bcabeaf,1,3,21191,320,50,2424,1,161,100193,71
3669067,1.4139222703170802e+19,1,14102119,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,1c56c163,1f0bc64f,1,0,19775,320,50,2229,0,687,100031,48
22670182,1.1326469699382088e+19,0,14102615,1002,0,d8d0abbb,771e7993,50e219e0,ecad2386,7801e8d9,07d7df22,51478056,7debcfe1,e96b49d6,0,0,21589,320,50,2478,3,167,100075,23
3444528,5.874475559901274e+18,0,14102117,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dc60a5f4,1aa0e912,1,0,21757,320,50,2502,0,35,-1,221
20555370,1.0960679218346992e+19,1,14102605,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,401d589b,0ff80b9d,1,0,20019,300,250,2286,3,39,-1,23
6609209,5.075859643868026e+18,0,14102210,1005,0,f4959604,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cf3edd54,88fe1d5d,1,0,21768,320,50,2506,0,35,100076,157
37946386,1.2732911895273472e+19,0,14103010,1002,0,e72b82ae,111a0077,50e219e0,ecad2386,7801e8d9,07d7df22,888ec6ee,593470d8,fd10e5c6,0,0,15703,320,50,1722,0,35,100084,79
3246129,3.3689142622139617e+18,0,14102116,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e49d9a62,e9b8d8d7,1,0,15708,320,50,1722,0,35,100084,79
27713246,1.0220899454077577e+19,0,14102805,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,e2508447,2ea4f8ba,1,0,21706,320,50,2498,3,41,100111,61
